Genus,Species,ASW11,ASW15,ASW16,ASW19,ASW20,ASW22,ASW29,ASW2,ASW31,ASW35,ASW37,ASW38,ASW3,ASW45,ASW47,ASW49,ASW50,ASW51,ASW54,ASW56,ASW59,ASW62,ASW64,ASW65,ASW66,ASW67,ASW68,ASW69,ASW73,ASW74,ASW7
Thioalkalivibrio,Thioalkalivibrio versutus,0,0,0,0,0,11,14,0,12,0,0,0,0,0,0,0,24,0,0,19,0,16,0,0,0,0,0,0,0,0,73
Thiobacillus,Thiobacillus denitrificans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,34,0,0,0,39
Thiocapsa,Thiocapsa bogorovii,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,17,0,0,10,0,0,0,0,29,0,0,12,0
Thioclava,Thioclava electrotropha,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,22,0,0,0,0
Thioclava,Thioclava nitratireducens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,28,0,25,0,0,0,0
Thiocystis,Thiocystis violascens,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thiodictyon,Thiodictyon syntrophicum,0,0,0,0,0,56,77,56,41,0,0,108,0,0,14,0,83,0,82,0,0,110,15,0,0,85,30,0,0,0,43
Thioflavicoccus,Thioflavicoccus mobilis,0,0,0,0,0,16,10,0,0,0,0,86,0,0,0,0,23,0,96,0,0,22,0,0,36,28,70,0,0,10,50
Thioglobus,Thioglobus autotrophicus,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
Thioglobus,Thioglobus sp.,104,0,0,0,0,25,0,0,131,167,28,0,0,0,0,0,83,0,0,0,0,28,0,84,0,0,29,0,0,0,0
Thiohalobacter,Thiohalobacter sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
Thiohalobacter,Thiohalobacter thiocyanaticus,0,13,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thiolapillus,Thiolapillus brandeum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,11,21,14,0,0,0,0,0,0,0
Thiomicrorhabdus,Thiomicrorhabdus aquaedulcis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0
Thiomicrorhabdus,Thiomicrorhabdus indica,0,14,0,0,11,0,0,0,74,78,11,0,0,0,0,0,49,0,0,0,0,17,14,94,0,0,14,0,0,14,0
Thiomicrorhabdus,Thiomicrorhabdus sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,10,0,16,0,0,0,0
Thiomicrorhabdus,Thiomicrorhabdus xiamenensis,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
Thiomicrospira,Thiomicrospira aerophila,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
Thiomicrospira,Thiomicrospira cyclica,191,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,91,0,0,0,0
Thiomicrospira,Thiomicrospira microaerophila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0
Thiomicrospira,Thiomicrospira sp.,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,114,0,13,0,0,0,0,0,0,0
Thiomonas,Thiomonas arsenitoxydans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,50,0,0,0,0,0,0,0,0,0
Thiomonas,Thiomonas intermedia,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,10,0,45,0,0,0,0,0,0,0,0,0,0,0,79
Thiomonas,Thiomonas sp.,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,182,0,0,11,28
Thiopseudomonas,Thiopseudomonas alkaliphila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
Thiospirochaeta,Thiospirochaeta perfilievii,34,11,0,10,0,29,0,11,60,54,19,0,0,0,0,0,63,0,41,0,0,36,28,71,0,0,27,19,0,28,13
Thiosulfatimonas,Thiosulfatimonas sediminis,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,26
Thiosulfativibrio,Thiosulfativibrio zosterae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
Thiothrix,Thiothrix anitrata,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0
Thiothrix,Thiothrix litoralis,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,55
Thiothrix,Thiothrix subterranea,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,27,0,18,0,0,0,15,72,0,0,36,0
Thiothrix,Thiothrix unzii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0
Thiothrix,Thiothrix winogradskyi,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0
Tichowtungia,Tichowtungia aerotolerans,25,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,43,0,0,14,0,56,0,0,0,0,0,0,0,11,0
Tissierella,Tissierella sp.,1316,192,0,88,147,146,37,94,1113,1492,281,37,62,73,14,41,1067,0,137,44,63,396,130,999,151,84,614,203,0,274,99
Tistrella,Tistrella mobilis,0,11,0,0,0,53,18,50,58,0,0,25,0,0,0,0,0,66,150,0,0,14,0,0,0,0,42,0,0,0,184
Tolumonas,Tolumonas auensis,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
Tolypothrix,Tolypothrix sp.,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Tolypothrix,Tolypothrix tenuis,0,0,0,54,0,0,44,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomitella,Tomitella fengzijianii,59,0,0,0,0,0,245,14,0,15,0,42,0,0,0,0,37,0,617,53,0,52,0,0,11,53,17,0,0,139,71
Tomitella,Tomitella gaofuii,140,0,0,20,0,27,166,38,0,33,10,156,0,0,11,0,98,0,153,84,0,90,0,0,0,231,0,0,0,158,311
Treponema,Treponema brennaborense,0,13,0,42,10,18,39,0,31,0,19,0,0,0,17,0,10,0,0,0,0,0,0,0,0,0,42,0,0,0,0
Treponema,Treponema denticola,726,94,0,42,78,66,116,78,457,712,158,31,24,17,0,22,201,0,48,19,29,139,60,415,75,47,539,108,0,128,58
Treponema,Treponema medium,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,18,0,0,24,13,0,0,0
Treponema,Treponema parvum,0,0,0,0,0,0,19,0,0,0,0,0,0,0,14,0,25,0,0,0,0,22,17,20,0,0,40,11,0,0,22
Treponema,Treponema pedis,199,36,0,38,134,101,71,53,486,237,119,0,22,18,0,12,303,0,11,14,27,136,50,203,0,26,944,43,0,68,44
Treponema,Treponema peruense,35,18,0,17,37,19,26,0,57,59,183,0,22,0,80,0,76,0,0,0,18,87,46,128,0,19,84,205,0,42,25
Treponema,Treponema phagedenis,477,147,0,101,84,61,63,107,551,1440,180,20,48,41,0,41,1245,0,30,12,66,439,64,770,81,35,399,109,0,201,226
Treponema,Treponema primitia,0,0,0,74,0,0,60,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,39,0,0,0,0
Treponema,Treponema putidum,145,0,0,21,17,26,28,14,27,58,48,0,19,0,0,0,282,0,0,0,0,88,0,25,0,0,135,19,0,0,0
Treponema,Treponema socranskii,0,0,0,0,0,0,11,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,19,0,0,0,33,11,0,0,29
Treponema,Treponema sp.,0,0,0,64,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Treponema,Treponema sp.,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Treponema,Treponema sp.,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,98
Treponema,Treponema sp.,238,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,719,0,0,0,0
Treponema,Treponema sp.,74,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0
Treponema,Treponema sp.,0,0,0,0,0,0,65,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0
Treponema,Treponema sp.,0,0,0,34,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0
Treponema,Treponema sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0
Treponema,Treponema succinifaciens,74,14,0,10,0,17,13,14,105,57,61,0,0,0,0,0,82,0,0,0,0,34,37,106,0,19,11,21,0,29,17
Treponema,Treponema vincentii,34,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,22,0,13,82,0,0,0,0
Trichlorobacter,Trichlorobacter lovleyi,34,0,0,0,0,0,13,42,0,0,18,0,0,0,0,0,0,0,19,0,0,0,0,0,34,0,30,14,0,0,22
Trichormus,Trichormus azollae,0,0,0,0,0,42,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tritonibacter,Tritonibacter mobilis,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Truepera,Truepera radiovictrix,15,0,0,0,0,156,0,41,0,0,0,0,0,0,0,0,82,0,146,10,0,123,21,0,0,17,11,0,0,0,13
Trueperella,Trueperella bialowiezensis,99,0,0,923,35,1203,1645,44,0,15,0,0,71,122,0,125,310,19,154,129,52,159,15,62,0,54,65,74,0,918,13038
Trueperella,Trueperella pecoris,353,15,0,8916,349,11689,13685,624,70,51,21,119,763,1230,47,1351,2337,230,757,360,475,936,163,448,51,275,650,772,0,8330,124220
Trueperella,Trueperella pyogenes,294,259,0,9575,323,10404,12399,525,55,75,83,187,731,1265,34,1343,2935,281,3679,159,506,1458,207,546,57,454,642,729,0,7482,125421
Tsukamurella,Tsukamurella paurometabola,280,17,0,25,0,29,954,0,41,0,0,61,0,0,0,0,95,12,469,233,0,108,14,0,50,241,47,12,0,390,290
Tsukamurella,Tsukamurella pulmonis,208,19,0,0,0,0,55,28,23,0,0,75,0,0,0,0,90,0,433,209,0,91,13,0,0,221,0,0,0,262,11
Tsukamurella,Tsukamurella sp.,164,0,0,0,0,0,95,53,0,14,0,189,0,0,0,0,80,0,227,84,0,87,0,0,0,114,0,0,0,113,12
Tsukamurella,Tsukamurella tyrosinosolvens,188,0,0,16,0,0,233,31,0,19,0,110,0,0,0,0,109,0,553,184,0,151,0,0,22,252,16,13,0,268,271
Tsuneonella,Tsuneonella amylolytica,0,0,0,0,0,0,13,0,0,34,0,0,0,0,0,0,30,23,0,0,0,17,0,0,0,0,0,0,0,0,38
Tsuneonella,Tsuneonella dongtanensis,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,13,40,0,0,0,0,0,0,10,0,0,0,10,0
Tsuneonella,Tsuneonella flava,0,0,0,0,0,70,12,0,0,0,0,0,0,0,0,0,83,0,0,0,0,112,0,0,0,0,0,0,0,0,0
Tsuneonella,Tsuneonella mangrovi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,0,0,0,0,0,0,0,13,0,0,0,0
Tumebacillus,Tumebacillus algifaecis,0,0,0,0,0,0,0,0,28,119,11,0,0,0,0,0,19,0,0,0,0,32,0,14,0,13,17,0,0,0,0
Tumebacillus,Tumebacillus avium,0,15,0,0,0,0,22,26,46,0,25,12,0,0,0,0,0,0,0,0,0,0,0,23,0,19,47,0,0,0,0
Turicibacter,Turicibacter bilis,0,130,0,0,0,22,0,0,0,26,18,0,0,0,13,0,0,0,0,0,0,0,0,66,0,0,0,27,0,43,22
Turicibacter,Turicibacter sanguinis,26,97,0,14,49,37,26,11,269,314,51,0,20,17,29,0,216,0,40,0,20,52,91,46,19,0,23,49,0,61,11
Turicibacter,Turicibacter sp.,0,64,0,0,0,0,0,0,0,0,58,0,0,0,25,0,0,0,0,0,27,30,0,0,0,0,0,295,0,0,0
Turicibacter,Turicibacter sp.,13,230,0,0,0,34,0,11,70,72,18,0,0,0,12,0,22,0,18,0,26,17,97,71,0,0,84,33,0,24,0
Turicimonas,Turicimonas muris,13,0,0,0,0,10,22,0,0,0,12,0,0,0,15,0,13,0,0,0,0,0,22,0,0,0,27,0,0,0,0
Turneriella,Turneriella parva,0,0,0,0,0,41,14,24,0,0,0,0,0,0,0,0,57,0,0,0,0,74,0,0,0,0,0,0,0,0,10
Tuwongella,Tuwongella immobilis,12,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13
Uabimicrobium,Uabimicrobium amorphum,18,0,0,0,0,0,0,12,27,24,16,0,0,0,0,0,35,0,0,0,0,19,0,45,0,0,19,13,0,14,11
uncultured,uncultured crAssphage,0,139,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,238,0,3212,0
Undibacterium,Undibacterium parvum,0,0,0,0,0,0,0,0,25,34,14,0,0,0,0,0,30,0,0,0,0,13,0,22,0,0,15,0,0,0,0
Undibacterium,Undibacterium sp.,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0
Undibacterium,Undibacterium sp.,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0
Urbifossiella,Urbifossiella limnaea,0,0,0,30,11,0,99,11,14,0,0,0,0,0,12,0,0,15,139,0,0,0,0,0,0,23,31,0,0,10,12
Ureaplasma,Ureaplasma parvum,0,0,0,13,17,0,0,0,48,0,20,0,0,0,0,0,0,0,0,0,0,0,14,82,0,0,0,0,0,0,0
Ureaplasma,Ureaplasma urealyticum,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
